timestamp,copilot_total,copilot_merged,codex_total,codex_merged,cursor_total,cursor_merged,devin_total,devin_merged,codegen_total,codegen_merged,copilot_nondraft,codex_nondraft,cursor_nondraft,devin_nondraft,codegen_nondraft,jules_total,jules_merged,jules_nondraft
2025‑06‑21 15:01:05,17529,10074,428555,366999,1804,1331,29709,18147,4042,1608,10950,417169,1761,27453,1936,0,0,0
2025‑06‑21 18:00:53,17596,10124,430896,369092,1831,1355,29734,18166,4046,1611,10996,419336,1786,27478,1940,0,0,0
2025‑06‑21 21:01:03,17648,10159,433612,371519,1850,1371,29752,18173,4047,1611,11029,421630,1805,27494,1941,0,0,0
2025‑06‑22 00:02:05,17581,10197,435356,373069,1863,1379,29757,18174,4048,1611,11067,423506,1816,27506,1942,0,0,0
2025‑06‑22 03:27:34,17579,10200,437065,374611,1875,1388,29771,18186,4050,1613,11097,425145,1828,27523,1945,0,0,0
2025‑06‑22 06:01:00,17605,10218,438511,375917,1890,1399,29791,18195,4056,1615,11115,426480,1845,27536,1950,0,0,0
2025‑06‑22 09:01:10,17633,10244,438638,375842,1906,1412,29808,18204,4058,1617,11137,428222,1860,27553,1954,0,0,0
2025‑06‑22 12:01:14,17674,10277,440328,377318,1925,1419,29819,18210,4061,1618,11175,430009,1880,27562,1956,0,0,0
2025‑06‑22 14:11:04,17683,10297,441856,378659,1935,1426,29836,18214,4063,1618,11197,431561,1889,27578,1957,0,0,0
2025‑06‑22 14:18:25,17683,10301,441948,378741,1936,1427,29836,18215,4063,1618,11198,431644,1890,27578,1957,0,0,0
2025‑06‑22 14:27:21,17684,10302,442041,378841,1936,1427,29837,18215,4063,1618,11199,431736,1890,27579,1957,0,0,0
2025‑06‑22 14:34:22,17688,10305,442239,378998,1934,1425,29837,18215,4063,1618,11202,431830,1890,27579,1957,0,0,0
2025‑06‑22 15:00:57,17692,10309,442525,379255,1935,1425,29839,18219,4063,1618,11205,432165,1892,27581,1957,0,0,0
2025‑06‑22 18:00:56,17733,10343,444857,381318,1966,1449,29855,18235,4063,1619,11234,434534,1922,27589,1958,0,0,0
2025‑06‑22 21:00:58,17781,10366,447148,383378,1996,1474,29851,18236,4068,1626,11262,436699,1941,27600,1966,0,0,0
2025‑06‑23 00:02:01,17819,10395,449106,385095,2022,1497,29862,18245,4090,1647,11286,438612,1959,27612,1990,0,0,0
2025‑06‑23 03:27:58,17818,10398,449533,385377,2040,1510,29878,18251,4099,1655,11300,440446,1980,27627,2001,0,0,0
2025‑06‑23 06:01:08,17838,10413,450439,386193,2046,1514,29891,18254,4110,1664,11314,441507,1987,27639,2013,0,0,0
2025‑06‑23 09:02:05,17855,10430,452018,387521,2056,1521,29832,18196,4120,1674,11334,443057,1997,27657,2026,0,0,0
2025‑06‑23 12:01:08,17890,10453,454235,389610,2077,1534,29864,18217,4124,1675,11354,445025,2015,27688,2029,0,0,0
2025‑06‑23 13:52:45,17941,10474,455538,390764,2089,1542,29888,18234,4124,1675,11385,446374,2026,27717,2031,0,0,0
2025‑06‑23 14:28:51,17949,10478,456088,391253,2083,1536,29892,18238,4124,1675,11390,446864,2030,27721,2031,0,0,0
2025‑06‑23 15:01:15,17960,10481,456562,391652,2089,1541,29901,18243,4124,1675,11393,447321,2035,27730,2031,0,0,0
2025‑06‑23 18:01:09,18018,10509,459296,394160,2123,1566,29943,18263,4119,1675,11427,449466,2062,27772,2031,0,0,0
2025‑06‑23 21:00:58,17991,10533,461799,396385,2162,1590,29986,18299,4120,1675,11454,451673,2110,27814,2032,0,0,0
2025‑06‑24 00:01:56,18073,10560,463547,397979,2189,1612,30018,18321,4122,1676,11484,453432,2139,27843,2035,0,0,0
2025‑06‑24 03:23:44,18146,10595,465461,399635,2233,1647,30042,18333,4123,1679,11514,455409,2155,27863,2040,0,0,0
2025‑06‑24 06:01:19,18172,10604,467104,401072,2244,1657,30068,18353,4124,1681,11558,456800,2163,27888,2044,0,0,0
2025‑06‑24 09:01:55,18224,10639,468319,402134,2260,1662,30090,18362,4126,1682,11594,458527,2183,27906,2046,0,0,0
2025‑06‑24 12:01:08,18260,10655,470129,403715,2281,1686,30099,18368,4129,1682,11612,460338,2204,27915,2049,0,0,0
2025‑06‑24 15:01:16,18298,10678,472189,405528,2282,1684,30123,18379,4129,1682,11642,462547,2222,27935,2049,0,0,0
2025‑06‑24 18:01:22,18392,10725,474523,407669,2311,1708,30154,18390,4129,1682,11698,464964,2250,27966,2049,0,0,0
2025‑06‑24 21:01:03,18402,10776,476974,409770,2331,1723,30167,18400,4130,1682,11745,467380,2269,27979,2050,0,0,0
2025‑06‑25 00:02:07,18472,10820,478514,411118,2351,1733,30182,18408,4157,1685,11777,469386,2287,27992,2056,0,0,0
2025‑06‑25 03:24:23,18348,10848,480327,412670,2370,1746,30206,18428,4164,1691,11813,471425,2306,28017,2063,0,0,0
2025‑06‑25 06:01:06,18040,10885,481483,413704,2383,1758,30210,18443,4164,1691,11841,472683,2319,28034,2063,0,0,0
2025‑06‑25 09:02:18,17924,10903,482910,414966,2409,1773,30197,18427,4164,1691,11871,474301,2344,28050,2063,0,0,0
2025‑06‑25 12:01:07,17971,10929,485083,416935,2435,1789,30228,18449,4165,1691,11897,476271,2363,28073,2064,0,0,0
2025‑06‑25 14:01:25,18033,10964,486773,418428,2444,1798,28969,18469,4148,1691,11927,477856,2369,28095,2065,0,0,0
2025‑06‑25 14:09:09,18035,10967,486876,418524,2444,1798,28970,18470,4148,1691,11929,477969,2369,28096,2065,0,0,0
2025‑06‑25 14:17:58,18042,10969,486993,418625,2447,1801,28970,18471,4148,1691,11934,478078,2373,28096,2065,0,0,0
2025‑06‑26 18:14:49,18744,11336,502355,432522,2659,1950,29122,18578,4163,1694,12282,496295,2573,28271,2079,0,0,0
2025‑06‑27 13:16:54,19200,11581,512177,441499,2747,2012,29190,18617,4172,1695,12543,506037,2660,28341,2087,0,0,0
2025‑06‑27 15:29:50,19296,11642,513162,442299,2765,2031,29185,18618,4174,1695,12610,506998,2678,28334,2089,0,0,0
2025‑06‑27 16:23:33,19339,11664,513818,442896,2770,2034,29194,18621,4175,1695,12630,507595,2684,28343,2090,0,0,0
2025‑06‑27 16:29:06,19343,11666,513814,442888,2771,2034,29196,18621,4175,1695,12632,507644,2685,28345,2090,0,0,0
2025‑06‑27 18:01:13,19391,11697,514349,443386,2781,2040,29210,18626,4176,1696,12660,508175,2695,28359,2091,0,0,0
2025‑06‑27 21:01:15,19523,11787,516403,445187,2803,2062,29225,18637,4178,1696,12752,510218,2717,28374,2093,0,0,0
2025‑06‑28 00:02:11,19610,11835,518324,446920,2817,2071,29236,18639,4179,1697,12810,512121,2729,28385,2094,0,0,0
2025‑06‑28 03:20:47,19667,11860,519664,448132,2832,2082,29261,18657,4179,1697,12834,513462,2744,28410,2094,0,0,0
2025‑06‑28 06:01:12,19711,11888,520692,449032,2842,2088,29243,18639,4183,1699,12864,514483,2754,28392,2096,0,0,0
2025‑06‑28 09:01:08,19777,11937,521942,450095,2851,2095,29259,18649,4183,1699,12916,515722,2763,28405,2096,0,0,0
2025‑06‑28 12:01:24,19825,11956,523341,451318,2859,2096,29240,18631,4183,1699,12940,517116,2771,28385,2096,0,0,0
2025‑06‑28 15:01:06,19888,11992,525005,452903,2871,2105,29255,18644,4188,1702,12972,518777,2782,28400,2100,0,0,0
2025‑06‑28 18:01:12,19945,12029,526317,454033,2883,2120,29277,18660,4189,1702,13011,520083,2794,28420,2101,0,0,0
2025‑06‑28 21:01:13,20018,12064,528251,455753,2912,2142,29291,18663,4193,1705,13044,522044,2823,28432,2105,0,0,0
2025‑06‑29 00:02:23,20075,12092,529886,457220,2938,2164,29302,18675,4202,1711,13078,523635,2847,28443,2114,0,0,0
2025‑06‑29 03:28:44,20118,12109,531620,458788,2955,2171,29323,18693,4203,1711,13099,525355,2863,28463,2114,0,0,0
2025‑06‑29 06:01:15,20217,12123,533003,460076,2962,2177,29337,18705,4202,1711,13112,526726,2869,28476,2113,0,0,0
2025‑06‑29 09:01:13,20264,12156,534187,461120,2971,2179,29352,18719,4203,1712,13149,527900,2878,28492,2114,0,0,0
2025‑06‑29 12:01:10,20204,12097,535440,462224,2979,2186,29329,18709,4204,1712,13092,529130,2886,28471,2115,0,0,0
2025‑06‑29 15:01:21,20276,12157,536831,463432,2992,2197,29336,18714,4206,1714,13151,530515,2898,28478,2117,0,0,0
2025‑06‑29 18:01:12,20436,12294,538887,465245,3012,2208,29344,18718,4208,1716,13295,532558,2918,28485,2119,0,0,0
2025‑06‑29 21:01:15,20518,12335,540547,466688,3045,2242,29347,18722,4214,1721,13339,534209,2951,28488,2125,0,0,0
2025‑06‑30 00:02:10,20687,12368,542247,468200,3059,2252,29358,18731,4222,1728,13375,535890,2965,28499,2133,0,0,0
2025‑06‑30 03:27:48,20830,12394,544035,469755,3066,2263,29366,18737,4224,1728,13405,537659,2972,28507,2134,0,0,0
2025‑06‑30 06:01:20,20896,12428,545033,470669,3090,2281,29378,18746,4225,1728,13439,538650,2995,28519,2135,0,0,0
2025‑06‑30 09:02:23,20962,12476,546356,471773,3106,2292,29388,18751,4217,1722,13483,539954,3011,28529,2127,0,0,0
2025‑06‑30 12:01:12,21033,12513,547930,473167,3120,2307,29410,18771,4221,1724,13519,541522,3025,28550,2131,0,0,0
2025‑06‑30 15:01:21,21159,12579,549946,474947,3148,2329,29407,18762,4226,1725,13599,543517,3053,28548,2136,0,0,0
2025‑06‑30 18:01:11,21303,12637,551550,476303,3257,2394,29388,18747,4226,1726,13670,545094,3157,28529,2136,0,0,0
2025‑06‑30 21:01:13,21447,12696,553284,478023,3357,2453,29399,18753,4226,1726,13715,546815,3256,28540,2137,0,0,0
2025‑07‑01 00:02:19,21622,12733,554982,479543,3475,2519,29407,18758,4119,1663,13759,548481,3372,28547,2069,0,0,0
2025‑07‑01 03:29:07,21775,12780,556721,481131,3582,2592,29417,18774,4121,1664,13814,550206,3480,28559,2070,0,0,0
2025‑07‑01 06:01:14,21862,12825,557806,482080,3665,2649,29427,18780,4122,1664,13869,551279,3562,28569,2071,0,0,0
2025‑07‑01 09:02:13,21987,12886,558924,483024,3799,2749,29439,18789,4125,1664,13937,552388,3696,28580,2073,0,0,0
2025‑07‑01 12:01:19,22119,12953,560343,484317,3931,2848,29458,18806,4129,1667,13999,553797,3827,28599,2077,0,0,0
2025‑07‑01 15:01:31,22292,13025,562149,485930,4061,2934,29477,18815,4131,1669,14081,555587,3955,28616,2079,0,0,0
2025‑07‑01 18:01:10,22471,13130,564126,487709,4216,3041,29487,18820,4134,1672,14189,557551,4109,28626,2082,0,0,0
2025‑07‑01 19:50:07,22569,13177,564654,488130,4391,3185,29497,18827,4139,1674,14246,558070,4284,28635,2086,0,0,0
2025‑07‑01 21:01:16,22616,13211,564803,488117,4442,3229,29510,18832,4141,1674,14283,558214,4332,28646,2087,0,0,0
2025‑07‑02 00:02:15,22728,13259,565971,489114,4547,3300,29534,18849,4146,1677,14340,559371,4436,28670,2092,0,0,0
2025‑07‑02 03:23:57,22824,13316,567126,490147,4696,3411,29535,18853,4151,1680,14397,560501,4585,28670,2096,0,0,0
2025‑07‑02 06:01:20,22912,13357,568409,491339,4763,3467,29560,18870,4156,1680,14444,561774,4652,28694,2100,0,0,0
2025‑07‑02 09:02:24,23050,13434,570003,492779,4876,3554,29585,18887,4159,1680,14532,563360,4765,28716,2103,0,0,0
2025‑07‑02 12:01:18,23178,13499,571526,494098,4983,3631,29611,18899,4144,1675,14602,564858,4872,28741,2098,0,0,0
2025‑07‑02 15:01:24,23398,13605,572659,495044,5120,3749,29636,18913,4144,1676,14709,565973,5011,28766,2098,0,0,0
2025‑07‑02 18:01:21,23535,13674,574488,496648,5253,3854,29668,18924,4146,1677,14786,567787,5141,28797,2100,0,0,0
2025‑07‑02 21:01:21,23697,13762,576752,498640,5407,3970,29693,18941,4146,1677,14894,570025,5293,28822,2100,0,0,0
2025‑07‑03 00:02:20,23891,13898,577832,499576,5492,4033,29692,18949,4148,1677,15029,571100,5378,28823,2102,0,0,0
2025‑07‑03 03:25:09,24002,13952,579420,501049,5576,4100,29717,18963,4150,1678,15094,572686,5459,28846,2104,0,0,0
2025‑07‑03 06:01:17,24091,14000,580221,501778,5685,4172,29733,18972,4150,1678,15152,573484,5569,28862,2104,0,0,0
2025‑07‑03 09:01:37,24199,14055,581049,502607,5792,4248,29762,18990,4150,1678,15208,574296,5675,28891,2104,0,0,0
2025‑07‑03 12:01:41,24305,14110,582221,503616,5894,4318,29791,19013,4146,1675,15279,575466,5777,28920,2100,0,0,0
2025‑07‑03 15:01:21,24448,14195,583673,504894,6026,4428,29820,19034,4147,1675,15366,576900,5908,28948,2101,0,0,0
2025‑07‑03 18:01:12,24686,14294,585097,506175,6173,4542,29845,19049,4148,1676,15473,578307,6054,28971,2102,0,0,0
2025‑07‑03 21:01:10,24869,14387,586319,507216,6299,4626,29867,19069,4149,1676,15586,579517,6178,28992,2102,0,0,0
2025‑07‑04 00:02:12,24971,14453,587806,508535,6470,4738,29900,19085,4150,1676,15660,580997,6347,29022,2103,0,0,0
2025‑07‑04 03:23:22,25075,14485,589113,509696,6613,4841,29926,19105,4150,1676,15704,582291,6490,29046,2103,0,0,0
2025‑07‑04 06:01:12,25138,14521,590049,510460,6729,4923,29946,19117,4150,1677,15742,583218,6606,29065,2103,0,0,0
2025‑07‑04 09:01:24,25272,14577,591263,511504,6817,4980,29972,19144,4151,1677,15802,584413,6693,29090,2104,0,0,0
2025‑07‑04 12:01:13,25469,14682,592407,512345,6963,5082,29991,19161,4152,1678,15912,585541,6839,29111,2106,0,0,0
2025‑07‑04 15:01:20,25639,14781,594107,513785,7106,5181,30011,19179,4152,1680,16034,587224,6981,29125,2106,0,0,0
2025‑07‑04 18:01:10,25785,14865,596311,515770,7253,5295,30037,19201,4154,1681,16115,589413,7125,29149,2108,0,0,0
2025‑07‑04 21:01:11,25926,14944,599027,518272,7401,5411,30044,19211,4154,1681,16207,592118,7273,29155,2108,0,0,0
2025‑07‑05 00:02:05,26059,15020,600980,520021,7490,5482,30051,19213,4154,1681,16295,594048,7363,29161,2108,0,0,0
2025‑07‑05 03:20:47,26152,15073,601821,520690,7601,5560,30057,19221,4154,1682,16355,594884,7474,29168,2108,0,0,0
2025‑07‑05 06:01:21,26220,15105,602636,521356,7720,5657,30066,19228,4154,1682,16389,595696,7593,29175,2108,0,0,0
2025‑07‑05 09:01:07,26350,15177,603021,521652,7854,5774,30072,19236,4154,1682,16466,596069,7727,29180,2108,0,0,0
2025‑07‑05 12:01:16,26458,15259,604448,522917,7984,5886,30083,19247,4154,1683,16551,597485,7857,29191,2109,0,0,0
2025‑07‑05 15:01:08,26576,15343,606012,524322,8154,6011,30098,19260,4154,1683,16635,599041,8027,29207,2109,0,0,0
2025‑07‑05 18:01:06,26683,15402,607514,525673,8303,6117,30114,19270,4154,1683,16704,600539,8176,29222,2109,0,0,0
2025‑07‑05 21:01:09,26763,15441,609060,527071,8414,6211,30117,19277,4157,1686,16749,602076,8286,29225,2112,0,0,0
2025‑07‑06 00:02:21,26855,15483,610532,528378,8566,6337,30126,19281,4157,1686,16799,603541,8438,29234,2112,0,0,0
2025‑07‑06 03:28:22,26914,15523,611966,529644,8703,6450,30137,19288,4159,1688,16843,604975,8575,29244,2114,0,0,0
2025‑07‑06 06:01:07,26974,15563,613196,530790,8777,6508,30139,19285,4160,1688,16887,606205,8649,29244,2115,0,0,0
2025‑07‑06 09:01:23,27063,15606,614231,531680,8899,6611,30149,19293,4160,1688,16937,607228,8772,29252,2115,0,0,0
2025‑07‑06 12:01:19,27156,15656,615390,532684,9027,6722,30157,19298,4161,1689,16996,608377,8899,29261,2116,0,0,0
2025‑07‑06 15:01:07,27265,15703,617473,534558,9221,6877,30165,19302,4160,1688,17049,610440,9093,29268,2115,0,0,0
2025‑07‑06 18:01:08,27377,15763,619200,536045,9383,6999,30184,19309,4161,1689,17111,612159,9254,29286,2116,0,0,0
2025‑07‑06 21:01:17,27488,15823,620981,537656,9416,7014,30191,19318,4177,1696,17180,613925,9286,29293,2130,0,0,0
2025‑07‑07 00:02:06,27586,15877,622242,538777,9554,7135,30201,19324,4176,1697,17243,615174,9424,29301,2131,0,0,0
2025‑07‑07 03:27:49,27707,15938,623787,540129,9681,7228,30224,19338,4186,1703,17312,616709,9548,29322,2140,0,0,0
2025‑07‑07 06:01:10,27791,15970,625018,541285,9755,7296,30248,19361,4190,1706,17348,617937,9622,29345,2143,0,0,0
2025‑07‑07 09:02:38,27901,16005,626387,542498,9841,7370,30268,19372,4194,1710,17391,619292,9707,29364,2147,0,0,0
2025‑07‑07 12:01:23,28040,16079,626966,543007,9972,7483,30276,19379,4194,1710,17470,619859,9838,29372,2147,0,0,0
2025‑07‑07 15:01:15,28198,16178,628851,544704,10120,7582,30310,19394,4194,1710,17564,621729,9985,29404,2147,0,0,0
2025‑07‑07 18:01:14,28506,16363,630727,546405,10284,7721,30330,19404,4195,1710,17765,623591,10148,29422,2148,0,0,0
2025‑07‑07 21:01:18,28675,16464,632469,547963,10409,7815,30334,19408,4201,1712,17862,625326,10270,29425,2154,0,0,0
2025‑07‑08 00:02:10,28756,16491,635148,550363,10533,7915,30348,19414,4213,1719,17902,627988,10396,29438,2163,0,0,0
2025‑07‑08 03:24:46,28875,16558,636707,551780,10649,8012,30372,19421,4232,1725,17979,629535,10510,29461,2181,0,0,0
2025‑07‑08 06:01:20,28968,16602,637527,552493,10756,8089,30387,19436,4237,1726,18033,630353,10617,29476,2185,0,0,0
2025‑07‑08 09:02:31,29120,16658,638383,553321,10877,8190,30397,19448,4238,1727,18091,631194,10739,29486,2186,0,0,0
2025‑07‑08 12:01:26,29294,16729,639176,554259,11011,8288,30406,19449,4239,1727,18171,632001,10873,29497,2187,0,0,0
2025‑07‑08 15:01:17,29547,16855,641083,555922,11142,8404,30425,19454,4239,1727,18316,633871,11001,29513,2187,0,0,0
2025‑07‑08 18:01:09,29759,16959,642761,557436,11246,8483,30435,19467,4241,1728,18426,635532,11104,29524,2189,0,0,0
2025‑07‑08 21:01:12,29912,17022,645347,559761,11390,8587,30439,19471,4242,1727,18497,638114,11247,29526,2190,0,0,0
2025‑07‑09 00:02:18,30044,17098,646614,560951,11512,8686,30450,19482,4242,1728,18586,639376,11366,29537,2190,0,0,0
2025‑07‑09 03:26:31,30165,17162,647964,562207,11585,8750,30468,19495,4246,1731,18660,640718,11441,29553,2195,0,0,0
2025‑07‑09 06:01:13,30285,17237,648802,562964,11716,8852,30482,19504,4247,1731,18743,641551,11573,29566,2196,0,0,0
2025‑07‑09 09:02:40,30450,17312,650078,564113,11861,8972,30496,19515,4248,1732,18824,642821,11718,29578,2197,0,0,0
2025‑07‑09 12:01:25,30591,17347,651551,565410,11972,9051,30512,19523,4251,1734,18868,644277,11829,29594,2200,0,0,0
2025‑07‑09 15:01:12,30774,17433,651603,565370,12123,9183,30527,19534,4255,1736,18966,644327,11982,29608,2203,0,0,0
2025‑07‑09 18:01:13,31043,17549,654838,568392,12282,9301,30548,19546,4261,1740,19093,647552,12141,29628,2210,0,0,0
2025‑07‑09 21:01:19,31133,17607,656676,570114,12477,9440,30561,19550,4266,1742,19165,649381,12334,29641,2215,0,0,0
2025‑07‑10 00:02:15,31293,17678,658541,571858,12598,9541,30576,19562,4280,1750,19236,651239,12454,29656,2228,0,0,0
2025‑07‑10 03:26:21,31441,17761,659735,572983,12739,9645,30596,19580,4283,1751,19318,652423,12594,29674,2231,0,0,0
2025‑07‑10 06:01:15,31564,17817,660524,573705,12835,9719,30677,19649,4284,1751,19385,653214,12690,29757,2232,0,0,0
2025‑07‑10 09:02:12,31758,17898,661854,574767,12948,9821,30525,19490,4288,1753,19474,654535,12803,29604,2236,0,0,0
2025‑07‑10 12:01:15,31880,17959,662776,575570,13075,9922,30541,19494,4290,1756,19541,655449,12929,29619,2238,0,0,0
2025‑07‑10 15:01:12,32025,18016,664828,577441,13284,10075,30552,19507,4293,1756,19622,657488,13138,29626,2241,0,0,0
2025‑07‑10 18:01:17,32165,18078,665928,578407,13447,10216,30560,19507,4300,1756,19699,658578,13301,29634,2246,0,0,0
2025‑07‑10 21:01:14,32361,18174,668151,580430,13610,10324,30584,19516,4303,1757,19808,660789,13461,29656,2249,0,0,0
2025‑07‑11 00:02:09,32517,18267,669444,581648,13755,10450,30620,19528,4312,1761,19904,662068,13606,29680,2257,0,0,0
2025‑07‑11 03:28:44,32676,18342,670336,582427,13913,10575,30641,19556,4314,1761,19989,662952,13764,29711,2260,0,0,0
2025‑07‑11 06:01:27,32736,18339,670996,583010,14018,10667,30645,19556,4316,1761,19984,663611,13868,29714,2262,0,0,0
2025‑07‑11 09:02:02,32951,18440,671982,583913,14127,10751,30656,19558,4328,1764,20100,664600,13977,29725,2273,0,0,0
2025‑07‑11 12:01:25,33103,18536,673061,584838,14301,10881,30676,19571,4329,1765,20205,665668,14152,29741,2273,0,0,0
2025‑07‑11 15:01:17,33282,18613,674356,585897,14462,10993,30688,19584,4332,1765,20292,666954,14308,29758,2275,0,0,0
2025‑07‑11 18:01:13,33520,18762,675997,587340,14615,11106,30696,19587,4333,1765,20465,668586,14459,29766,2276,0,0,0
2025‑07‑11 21:01:18,33728,18872,677106,588361,14742,11205,30705,19596,4337,1767,20578,669685,14586,29775,2280,0,0,0
2025‑07‑12 00:02:14,33891,18970,678520,589645,14859,11279,30728,19611,4339,1767,20685,671092,14703,29797,2282,0,0,0
2025‑07‑12 03:28:00,34020,19037,678573,589630,14970,11352,30738,19616,4339,1768,20769,671139,14814,29807,2282,0,0,0
2025‑07‑12 06:01:22,34141,19113,679304,590290,15044,11393,30737,19612,4340,1768,20851,671863,14889,29804,2283,0,0,0
2025‑07‑12 09:01:11,34270,19191,680179,591098,15159,11490,30695,19571,4340,1768,20937,672728,15004,29761,2283,0,0,0
2025‑07‑12 12:01:13,34407,19268,681158,591904,15277,11584,30701,19573,4343,1769,21023,673692,15119,29768,2286,0,0,0
2025‑07‑12 15:01:21,34596,19363,681677,592296,15404,11688,30708,19579,4343,1770,21131,674194,15244,29774,2286,0,0,0
2025‑07‑12 18:01:07,34759,19478,683381,593821,15530,11771,30722,19592,4354,1776,21261,675883,15372,29788,2294,0,0,0
2025‑07‑12 21:01:10,34943,19575,684379,594709,15621,11846,30728,19593,4360,1780,21373,676862,15463,29792,2300,0,0,0
2025‑07‑13 00:02:15,35108,19633,685923,596114,15739,11932,30732,19596,4361,1780,21434,678389,15580,29795,2301,0,0,0
2025‑07‑13 03:29:42,35277,19744,687276,597311,15845,12020,30744,19605,4365,1782,21549,679732,15686,29807,2304,0,0,0
2025‑07‑13 06:01:20,35392,19800,688238,598163,15914,12076,30760,19613,4366,1783,21603,680689,15755,29819,2305,0,0,0
2025‑07‑13 09:01:29,35495,19874,688991,598838,16097,12197,30773,19621,4367,1784,21679,681439,15938,29832,2307,0,0,0
2025‑07‑13 12:01:14,35686,19991,690307,600000,16176,12246,30779,19624,4371,1787,21810,682752,16017,29838,2311,0,0,0
2025‑07‑13 15:01:17,35881,20072,691970,601591,16305,12339,30794,19634,4375,1787,21903,684411,16146,29851,2313,0,0,0
2025‑07‑13 18:01:06,36018,20145,693339,602790,16502,12492,30809,19646,4376,1787,21980,685760,16343,29865,2315,0,0,0
2025‑07‑13 21:01:11,36181,20252,694969,604181,16662,12591,30829,19661,4391,1796,22098,687380,16499,29883,2327,0,0,0
2025‑07‑14 00:02:17,36365,20344,697211,606262,16779,12682,30847,19674,4411,1814,22198,689618,16618,29901,2347,0,0,0
2025‑07‑14 03:29:40,36473,20426,698005,606984,16852,12747,30869,19698,4412,1814,22291,690407,16691,29924,2347,0,0,0
2025‑07‑14 06:01:28,36482,20482,698658,607562,16941,12812,30875,19701,4415,1816,22345,691067,16780,29929,2350,0,0,0
2025‑07‑14 09:04:17,36659,20598,699582,608342,17097,12927,30888,19709,4416,1817,22462,691989,16936,29941,2351,0,0,0
2025‑07‑14 12:01:23,36818,20679,700721,609321,17220,13016,30898,19716,4418,1817,22548,693119,17060,29950,2351,0,0,0
2025‑07‑14 15:01:17,36990,20778,699865,608615,17329,13107,30907,19724,4422,1817,22642,692255,17170,29959,2355,0,0,0
2025‑07‑14 18:01:22,37219,20913,701039,609616,17479,13219,30923,19731,4430,1822,22801,693422,17316,29974,2363,0,0,0
2025‑07‑14 21:01:13,37480,21039,702295,610728,17608,13307,30938,19737,4437,1825,22952,694670,17444,29989,2367,0,0,0
2025‑07‑15 00:02:16,37762,21210,703883,612197,17706,13391,30960,19753,4437,1825,23126,696242,17542,30011,2367,0,0,0
2025‑07‑15 03:29:10,37978,21288,704858,613077,17854,13503,30977,19767,4440,1830,23212,697217,17688,30026,2370,0,0,0
2025‑07‑15 06:01:12,38181,21367,705717,613856,17928,13557,31003,19783,4444,1832,23302,698069,17763,30051,2373,0,0,0
2025‑07‑15 09:05:45,38322,21437,706457,614515,18041,13644,31028,19804,4452,1833,23383,698808,17874,30075,2380,0,0,0
2025‑07‑15 12:01:31,38544,21569,710057,617762,18182,13748,31057,19823,4444,1832,23519,702404,18015,30105,2378,0,0,0
2025‑07‑15 15:01:22,38801,21718,712005,619434,18333,13854,31080,19836,4445,1833,23685,704348,18158,30128,2379,0,0,0
2025‑07‑15 18:01:17,38954,21773,713552,620806,18499,13971,31110,19852,4447,1834,23748,705886,18324,30157,2381,0,0,0
2025‑07‑15 21:01:23,39194,21922,715334,622432,18655,14102,31145,19868,4450,1834,23907,707654,18478,30192,2384,0,0,0
2025‑07‑16 00:02:18,39407,22023,716635,623647,18797,14208,31163,19880,4454,1837,24016,708946,18619,30212,2388,0,0,0
2025‑07‑16 03:28:41,39555,22118,718118,624843,18931,14308,31184,19898,4459,1842,24122,710424,18754,30230,2392,0,0,0
2025‑07‑16 06:01:19,39572,22109,718333,625131,19012,14363,31202,19905,4462,1847,24118,710629,18835,30245,2395,0,0,0
2025‑07‑16 09:03:35,39729,22200,718990,625691,19129,14436,31211,19908,4462,1847,24213,711271,18954,30253,2395,0,0,0
2025‑07‑16 12:01:25,39956,22335,720885,627455,19267,14541,31246,19921,4463,1847,24369,713150,19092,30287,2396,0,0,0
2025‑07‑16 15:01:16,40159,22432,722678,629059,19415,14657,31267,19933,4466,1847,24483,714932,19241,30308,2399,0,0,0
2025‑07‑16 18:01:15,40408,22562,724255,630450,19583,14788,31277,19939,4470,1850,24640,716505,19409,30318,2403,0,0,0
2025‑07‑16 21:01:16,40610,22657,726015,632054,19712,14889,31307,19957,4470,1850,24747,718249,19537,30347,2403,0,0,0
2025‑07‑17 00:02:16,40826,22779,726888,632827,19815,14961,31315,19967,4473,1850,24882,719110,19640,30355,2406,0,0,0
2025‑07‑17 03:28:41,41007,22873,727385,633282,19942,15042,31254,19910,4474,1850,24988,719592,19767,30294,2407,0,0,0
2025‑07‑17 06:01:17,41121,22935,727831,633671,20095,15157,31272,19914,4476,1851,25063,720027,19920,30312,2409,0,0,0
2025‑07‑17 09:03:15,41336,23061,728935,634638,20278,15293,31260,19893,4476,1851,25203,721124,20103,30300,2409,0,0,0
2025‑07‑17 12:01:27,41534,23181,730030,635619,20417,15405,31288,19910,4477,1851,25332,722207,20244,30324,2410,0,0,0
2025‑07‑17 15:01:07,41838,23375,732170,637576,20580,15522,31306,19921,4478,1852,25537,724329,20404,30341,2410,0,0,0
2025‑07‑17 18:01:13,42050,23499,733875,639100,20727,15621,31329,19933,4481,1852,25653,726019,20549,30363,2413,0,0,0
2025‑07‑17 21:01:20,42265,23622,735260,640320,20949,15792,31344,19940,4488,1856,25789,727391,20771,30377,2420,0,0,0
2025‑07‑18 00:02:03,42484,23731,736435,641343,21072,15893,31356,19949,4495,1858,25909,728558,20893,30388,2424,0,0,0
